,tube_assembly_id,physical_volume,material_volume
25357,TA-19280,5480.93312751,3622.95156404
25358,TA-19280,5480.93312751,3622.95156404
25359,TA-19282,1836.81461173,951.371801959
25360,TA-19282,1836.81461173,951.371801959
25361,TA-19282,1836.81461173,951.371801959
25362,TA-19282,1836.81461173,951.371801959
25363,TA-19282,1836.81461173,951.371801959
25364,TA-19282,1836.81461173,951.371801959
25365,TA-19282,1836.81461173,951.371801959
25366,TA-19282,1836.81461173,951.371801959
25367,TA-19283,6337.83393971,3977.41714899
25368,TA-19288,74702.1246656,61250.2993034
25369,TA-19289,6460.52035849,3539.28686761
25370,TA-19289,6460.52035849,3539.28686761
25371,TA-19289,6460.52035849,3539.28686761
25372,TA-19289,6460.52035849,3539.28686761
25373,TA-19290,13239.6566457,8751.54533652
25374,TA-19292,10463.5996071,6916.54389499
25375,TA-19293,15961.2855916,10336.2312728
25376,TA-19296,27773.8668629,22772.5471769
25377,TA-19297,1850.70469241,1223.33429435
25378,TA-19299,4877.05948631,2939.70966852
25379,TA-19300,4718.7133991,2844.26454941
25380,TA-19303,18023.215266,11310.7800174
25381,TA-19303,18023.215266,11310.7800174
25382,TA-19303,18023.215266,11310.7800174
25383,TA-19303,18023.215266,11310.7800174
25384,TA-19303,18023.215266,11310.7800174
25385,TA-19303,18023.215266,11310.7800174
25386,TA-19303,18023.215266,11310.7800174
25387,TA-19303,18023.215266,11310.7800174
25388,TA-19305,11091.2093945,8744.12049644
25389,TA-19305,11091.2093945,8744.12049644
25390,TA-19305,11091.2093945,8744.12049644
25391,TA-19305,11091.2093945,8744.12049644
25392,TA-19305,11091.2093945,8744.12049644
25393,TA-19305,11091.2093945,8744.12049644
25394,TA-19305,11091.2093945,8744.12049644
25395,TA-19305,11091.2093945,8744.12049644
25396,TA-19307,5480.93312751,3967.80795954
25397,TA-19307,5480.93312751,3967.80795954
25398,TA-19307,5480.93312751,3967.80795954
25399,TA-19307,5480.93312751,3967.80795954
25400,TA-19307,5480.93312751,3967.80795954
25401,TA-19307,5480.93312751,3967.80795954
25402,TA-19307,5480.93312751,3967.80795954
25403,TA-19307,5480.93312751,3967.80795954
25404,TA-19311,7260.45687021,5256.05729705
25405,TA-19311,7260.45687021,5256.05729705
25406,TA-19311,7260.45687021,5256.05729705
25407,TA-19311,7260.45687021,5256.05729705
25408,TA-19311,7260.45687021,5256.05729705
25409,TA-19311,7260.45687021,5256.05729705
25410,TA-19311,7260.45687021,5256.05729705
25411,TA-19311,7260.45687021,5256.05729705
25412,TA-19312,7260.45687021,5256.05729705
25413,TA-19312,7260.45687021,5256.05729705
25414,TA-19312,7260.45687021,5256.05729705
25415,TA-19312,7260.45687021,5256.05729705
25416,TA-19312,7260.45687021,5256.05729705
25417,TA-19312,7260.45687021,5256.05729705
25418,TA-19312,7260.45687021,5256.05729705
25419,TA-19312,7260.45687021,5256.05729705
25420,TA-19317,44590.2581606,33756.4758947
25421,TA-19317,44590.2581606,33756.4758947
25422,TA-19318,1045.08417564,629.937786111
25423,TA-19318,1045.08417564,629.937786111
25424,TA-19318,1045.08417564,629.937786111
25425,TA-19318,1045.08417564,629.937786111
25426,TA-19318,1045.08417564,629.937786111
25427,TA-19318,1045.08417564,629.937786111
25428,TA-19318,1045.08417564,629.937786111
25429,TA-19318,1045.08417564,629.937786111
25430,TA-19319,5447.1054003,2821.30948167
25431,TA-19319,5447.1054003,2821.30948167
25432,TA-19319,5447.1054003,2821.30948167
25433,TA-19319,5447.1054003,2821.30948167
25434,TA-19319,5447.1054003,2821.30948167
25435,TA-19319,5447.1054003,2821.30948167
25436,TA-19319,5447.1054003,2821.30948167
25437,TA-19319,5447.1054003,2821.30948167
25438,TA-19322,1266.76869774,763.560952862
25439,TA-19322,1266.76869774,763.560952862
25440,TA-19322,1266.76869774,763.560952862
25441,TA-19322,1266.76869774,763.560952862
25442,TA-19322,1266.76869774,763.560952862
25443,TA-19322,1266.76869774,763.560952862
25444,TA-19322,1266.76869774,763.560952862
25445,TA-19322,1266.76869774,763.560952862
25446,TA-19326,2633.6951392,1740.8988035
25447,TA-19327,1425.11478496,859.00607197
25448,TA-19328,44165.5047807,37386.4080776
25449,TA-19329,5196.20932868,3434.74628799
25450,TA-19332,7922.29242463,5641.04376879
25451,TA-19332,7922.29242463,5641.04376879
25452,TA-19332,7922.29242463,5641.04376879
25453,TA-19332,7922.29242463,5641.04376879
25454,TA-19332,7922.29242463,5641.04376879
25455,TA-19332,7922.29242463,5641.04376879
25456,TA-19332,7922.29242463,5641.04376879
25457,TA-19332,7922.29242463,5641.04376879
25458,TA-19333,15074.5475032,9761.99620205
25459,TA-19333,15074.5475032,9761.99620205
25460,TA-19333,15074.5475032,9761.99620205
25461,TA-19333,15074.5475032,9761.99620205
25462,TA-19333,15074.5475032,9761.99620205
25463,TA-19333,15074.5475032,9761.99620205
25464,TA-19333,15074.5475032,9761.99620205
25465,TA-19333,15074.5475032,9761.99620205
25466,TA-19334,5193.75166075,3363.37684272
25467,TA-19334,5193.75166075,3363.37684272
25468,TA-19334,5193.75166075,3363.37684272
25469,TA-19334,5193.75166075,3363.37684272
25470,TA-19334,5193.75166075,3363.37684272
25471,TA-19337,8912.57897771,6346.17423988
25472,TA-19337,8912.57897771,6346.17423988
25473,TA-19337,8912.57897771,6346.17423988
25474,TA-19337,8912.57897771,6346.17423988
25475,TA-19337,8912.57897771,6346.17423988
25476,TA-19337,8912.57897771,6346.17423988
25477,TA-19337,8912.57897771,6346.17423988
25478,TA-19337,8912.57897771,6346.17423988
25479,TA-19338,5320.42853052,3933.54794917
25480,TA-19338,5320.42853052,3933.54794917
25481,TA-19338,5320.42853052,3933.54794917
25482,TA-19338,5320.42853052,3933.54794917
25483,TA-19338,5320.42853052,3933.54794917
25484,TA-19338,5320.42853052,3933.54794917
25485,TA-19338,5320.42853052,3933.54794917
25486,TA-19338,5320.42853052,3933.54794917
25487,TA-19339,1425.11478496,859.00607197
25488,TA-19339,1425.11478496,859.00607197
25489,TA-19339,1425.11478496,859.00607197
25490,TA-19339,1425.11478496,859.00607197
25491,TA-19339,1425.11478496,859.00607197
25492,TA-19339,1425.11478496,859.00607197
25493,TA-19339,1425.11478496,859.00607197
25494,TA-19339,1425.11478496,859.00607197
25495,TA-19340,886.738088421,534.492667004
25496,TA-19340,886.738088421,534.492667004
25497,TA-19340,886.738088421,534.492667004
25498,TA-19340,886.738088421,534.492667004
25499,TA-19340,886.738088421,534.492667004
25500,TA-19340,886.738088421,534.492667004
25501,TA-19340,886.738088421,534.492667004
25502,TA-19340,886.738088421,534.492667004
25503,TA-19345,1076.75339308,649.026809933
25504,TA-19345,1076.75339308,649.026809933
25505,TA-19345,1076.75339308,649.026809933
25506,TA-19345,1076.75339308,649.026809933
25507,TA-19345,1076.75339308,649.026809933
25508,TA-19345,1076.75339308,649.026809933
25509,TA-19345,1076.75339308,649.026809933
25510,TA-19345,1076.75339308,649.026809933
25511,TA-19346,1868.48382917,1126.25240547
25512,TA-19346,1868.48382917,1126.25240547
25513,TA-19346,1868.48382917,1126.25240547
25514,TA-19346,1868.48382917,1126.25240547
25515,TA-19346,1868.48382917,1126.25240547
25516,TA-19346,1868.48382917,1126.25240547
25517,TA-19346,1868.48382917,1126.25240547
25518,TA-19346,1868.48382917,1126.25240547
25519,TA-19348,20498.9316487,14596.2007517
25520,TA-19349,15201.2243729,11507.8895095
25521,TA-19349,15201.2243729,11507.8895095
25522,TA-19349,15201.2243729,11507.8895095
25523,TA-19350,3416.68558598,1868.42830152
25524,TA-19350,3416.68558598,1868.42830152
25525,TA-19350,3416.68558598,1868.42830152
25526,TA-19350,3416.68558598,1868.42830152
25527,TA-19350,3416.68558598,1868.42830152
25528,TA-19350,3416.68558598,1868.42830152
25529,TA-19350,3416.68558598,1868.42830152
25530,TA-19350,3416.68558598,1868.42830152
25531,TA-19353,760.061218646,458.136571717
25532,TA-19353,760.061218646,458.136571717
25533,TA-19353,760.061218646,458.136571717
25534,TA-19353,760.061218646,458.136571717
25535,TA-19353,760.061218646,458.136571717
25536,TA-19353,760.061218646,458.136571717
25537,TA-19353,760.061218646,458.136571717
25538,TA-19353,760.061218646,458.136571717
25539,TA-19354,2135.42849124,1411.53957041
25540,TA-19354,2135.42849124,1411.53957041
25541,TA-19354,2135.42849124,1411.53957041
25542,TA-19354,2135.42849124,1411.53957041
25543,TA-19354,2135.42849124,1411.53957041
25544,TA-19354,2135.42849124,1411.53957041
25545,TA-19354,2135.42849124,1411.53957041
25546,TA-19354,2135.42849124,1411.53957041
25547,TA-19355,823.399653533,496.314619361
25548,TA-19355,823.399653533,496.314619361
25549,TA-19355,823.399653533,496.314619361
25550,TA-19355,823.399653533,496.314619361
25551,TA-19355,823.399653533,496.314619361
25552,TA-19355,823.399653533,496.314619361
25553,TA-19355,823.399653533,496.314619361
25554,TA-19357,7030.56627248,4237.76328839
25555,TA-19357,7030.56627248,4237.76328839
25556,TA-19357,7030.56627248,4237.76328839
25557,TA-19357,7030.56627248,4237.76328839
25558,TA-19357,7030.56627248,4237.76328839
25559,TA-19357,7030.56627248,4237.76328839
25560,TA-19357,7030.56627248,4237.76328839
25561,TA-19357,7030.56627248,4237.76328839
25562,TA-19358,35056.143979,22000.0886053
25563,TA-19358,35056.143979,22000.0886053
25564,TA-19358,35056.143979,22000.0886053
25565,TA-19358,35056.143979,22000.0886053
25566,TA-19358,35056.143979,22000.0886053
25567,TA-19358,35056.143979,22000.0886053
25568,TA-19358,35056.143979,22000.0886053
25569,TA-19358,35056.143979,22000.0886053
25570,TA-19362,7724.23511402,5500.01767457
25571,TA-19362,7724.23511402,5500.01767457
25572,TA-19362,7724.23511402,5500.01767457
25573,TA-19362,7724.23511402,5500.01767457
25574,TA-19362,7724.23511402,5500.01767457
25575,TA-19362,7724.23511402,5500.01767457
25576,TA-19362,7724.23511402,5500.01767457
25577,TA-19364,6975.73307138,4611.02926333
25578,TA-19364,6975.73307138,4611.02926333
25579,TA-19364,6975.73307138,4611.02926333
25580,TA-19364,6975.73307138,4611.02926333
25581,TA-19364,6975.73307138,4611.02926333
25582,TA-19364,6975.73307138,4611.02926333
25583,TA-19364,6975.73307138,4611.02926333
25584,TA-19364,6975.73307138,4611.02926333
25585,TA-19374,285.022956992,147.626658925
25586,TA-19374,285.022956992,147.626658925
25587,TA-19374,285.022956992,147.626658925
25588,TA-19374,285.022956992,147.626658925
25589,TA-19374,285.022956992,147.626658925
25590,TA-19374,285.022956992,147.626658925
25591,TA-19374,285.022956992,147.626658925
25592,TA-19374,285.022956992,147.626658925
25593,TA-19376,27728.0234862,21860.3012411
25594,TA-19376,27728.0234862,21860.3012411
25595,TA-19376,27728.0234862,21860.3012411
25596,TA-19376,27728.0234862,21860.3012411
25597,TA-19376,27728.0234862,21860.3012411
25598,TA-19376,27728.0234862,21860.3012411
25599,TA-19376,27728.0234862,21860.3012411
25600,TA-19376,27728.0234862,21860.3012411
25601,TA-19379,39333.1680649,29758.7020107
25602,TA-19379,39333.1680649,29758.7020107
25603,TA-19379,39333.1680649,29758.7020107
25604,TA-19379,39333.1680649,29758.7020107
25605,TA-19379,39333.1680649,29758.7020107
25606,TA-19379,39333.1680649,29758.7020107
25607,TA-19379,39333.1680649,29758.7020107
25608,TA-19379,39333.1680649,29758.7020107
25609,TA-19385,24226.9513443,16560.3657122
25610,TA-19385,24226.9513443,16560.3657122
25611,TA-19385,24226.9513443,16560.3657122
25612,TA-19385,24226.9513443,16560.3657122
25613,TA-19385,24226.9513443,16560.3657122
25614,TA-19385,24226.9513443,16560.3657122
25615,TA-19385,24226.9513443,16560.3657122
25616,TA-19385,24226.9513443,16560.3657122
25617,TA-19389,5446.57604194,3672.63490938
25618,TA-19389,5446.57604194,3672.63490938
25619,TA-19389,5446.57604194,3672.63490938
25620,TA-19389,5446.57604194,3672.63490938
25621,TA-19389,5446.57604194,3672.63490938
25622,TA-19390,5446.57604194,3672.63490938
25623,TA-19390,5446.57604194,3672.63490938
25624,TA-19390,5446.57604194,3672.63490938
25625,TA-19390,5446.57604194,3672.63490938
25626,TA-19390,5446.57604194,3672.63490938
25627,TA-19390,5446.57604194,3672.63490938
25628,TA-19390,5446.57604194,3672.63490938
25629,TA-19390,5446.57604194,3672.63490938
25630,TA-19392,4951.4327654,3338.75900853
25631,TA-19392,4951.4327654,3338.75900853
25632,TA-19392,4951.4327654,3338.75900853
25633,TA-19392,4951.4327654,3338.75900853
25634,TA-19392,4951.4327654,3338.75900853
25635,TA-19392,4951.4327654,3338.75900853
25636,TA-19392,4951.4327654,3338.75900853
25637,TA-19392,4951.4327654,3338.75900853
25638,TA-19393,10007.4727122,7398.81638059
25639,TA-19393,10007.4727122,7398.81638059
25640,TA-19393,10007.4727122,7398.81638059
25641,TA-19393,10007.4727122,7398.81638059
25642,TA-19393,10007.4727122,7398.81638059
25643,TA-19393,10007.4727122,7398.81638059
25644,TA-19393,10007.4727122,7398.81638059
25645,TA-19393,10007.4727122,7398.81638059
25646,TA-19394,3131.96178715,1712.72594306
25647,TA-19394,3131.96178715,1712.72594306
25648,TA-19394,3131.96178715,1712.72594306
25649,TA-19394,3131.96178715,1712.72594306
25650,TA-19394,3131.96178715,1712.72594306
25651,TA-19394,3131.96178715,1712.72594306
25652,TA-19394,3131.96178715,1712.72594306
25653,TA-19394,3131.96178715,1712.72594306
25654,TA-19397,33442.6936204,25317.356921
25655,TA-19397,33442.6936204,25317.356921
25656,TA-19397,33442.6936204,25317.356921
25657,TA-19397,33442.6936204,25317.356921
25658,TA-19397,33442.6936204,25317.356921
25659,TA-19397,33442.6936204,25317.356921
25660,TA-19397,33442.6936204,25317.356921
25661,TA-19397,33442.6936204,25317.356921
25662,TA-19398,8107.31966556,6137.54107176
25663,TA-19398,8107.31966556,6137.54107176
25664,TA-19398,8107.31966556,6137.54107176
25665,TA-19398,8107.31966556,6137.54107176
25666,TA-19398,8107.31966556,6137.54107176
25667,TA-19398,8107.31966556,6137.54107176
25668,TA-19398,8107.31966556,6137.54107176
25669,TA-19398,8107.31966556,6137.54107176
25670,TA-19399,14694.5168938,11124.2931926
25671,TA-19399,14694.5168938,11124.2931926
25672,TA-19399,14694.5168938,11124.2931926
25673,TA-19399,14694.5168938,11124.2931926
25674,TA-19399,14694.5168938,11124.2931926
25675,TA-19399,14694.5168938,11124.2931926
25676,TA-19399,14694.5168938,11124.2931926
25677,TA-19399,14694.5168938,11124.2931926
25678,TA-19402,5743.66200786,3872.96044989
25679,TA-19402,5743.66200786,3872.96044989
25680,TA-19402,5743.66200786,3872.96044989
25681,TA-19402,5743.66200786,3872.96044989
25682,TA-19407,11289.2667051,8900.26550531
25683,TA-19407,11289.2667051,8900.26550531
25684,TA-19407,11289.2667051,8900.26550531
25685,TA-19407,11289.2667051,8900.26550531
25686,TA-19407,11289.2667051,8900.26550531
25687,TA-19407,11289.2667051,8900.26550531
25688,TA-19407,11289.2667051,8900.26550531
25689,TA-19407,11289.2667051,8900.26550531
25690,TA-19409,11883.438637,9368.7005319
25691,TA-19409,11883.438637,9368.7005319
25692,TA-19409,11883.438637,9368.7005319
25693,TA-19409,11883.438637,9368.7005319
25694,TA-19409,11883.438637,9368.7005319
25695,TA-19409,11883.438637,9368.7005319
25696,TA-19409,11883.438637,9368.7005319
25697,TA-19409,11883.438637,9368.7005319
25698,TA-19410,7046.91402109,5101.46737655
25699,TA-19410,7046.91402109,5101.46737655
25700,TA-19410,7046.91402109,5101.46737655
25701,TA-19410,7046.91402109,5101.46737655
25702,TA-19416,19805.7310616,15614.5008865
25703,TA-19416,19805.7310616,15614.5008865
25704,TA-19416,19805.7310616,15614.5008865
25705,TA-19416,19805.7310616,15614.5008865
25706,TA-19416,19805.7310616,15614.5008865
25707,TA-19416,19805.7310616,15614.5008865
25708,TA-19416,19805.7310616,15614.5008865
25709,TA-19416,19805.7310616,15614.5008865
25710,TA-19417,31922.5711831,21820.7171737
25711,TA-19417,31922.5711831,21820.7171737
25712,TA-19417,31922.5711831,21820.7171737
25713,TA-19417,31922.5711831,21820.7171737
25714,TA-19417,31922.5711831,21820.7171737
25715,TA-19417,31922.5711831,21820.7171737
25716,TA-19417,31922.5711831,21820.7171737
25717,TA-19417,31922.5711831,21820.7171737
25718,TA-19418,35627.869624,24353.4789885
25719,TA-19418,35627.869624,24353.4789885
25720,TA-19418,35627.869624,24353.4789885
25721,TA-19418,35627.869624,24353.4789885
25722,TA-19418,35627.869624,24353.4789885
25723,TA-19418,35627.869624,24353.4789885
25724,TA-19418,35627.869624,24353.4789885
25725,TA-19418,35627.869624,24353.4789885
25726,TA-19419,94627.6217215,53097.7246815
25727,TA-19419,94627.6217215,53097.7246815
25728,TA-19419,94627.6217215,53097.7246815
25729,TA-19419,94627.6217215,53097.7246815
25730,TA-19419,94627.6217215,53097.7246815
25731,TA-19420,1140.09182797,687.204857576
25732,TA-19420,1140.09182797,687.204857576
25733,TA-19420,1140.09182797,687.204857576
25734,TA-19420,1140.09182797,687.204857576
25735,TA-19420,1140.09182797,687.204857576
25736,TA-19420,1140.09182797,687.204857576
25737,TA-19420,1140.09182797,687.204857576
25738,TA-19420,1140.09182797,687.204857576
25739,TA-19427,19761.5916848,14960.2563624
25740,TA-19428,86646.9789257,65594.9702044
25741,TA-19428,86646.9789257,65594.9702044
25742,TA-19428,86646.9789257,65594.9702044
25743,TA-19428,86646.9789257,65594.9702044
25744,TA-19428,86646.9789257,65594.9702044
25745,TA-19428,86646.9789257,65594.9702044
25746,TA-19428,86646.9789257,65594.9702044
25747,TA-19428,86646.9789257,65594.9702044
25748,TA-19429,76512.8293437,57923.0438647
25749,TA-19430,21376.7217744,14612.0873931
25750,TA-19430,21376.7217744,14612.0873931
25751,TA-19430,21376.7217744,14612.0873931
25752,TA-19430,21376.7217744,14612.0873931
25753,TA-19430,21376.7217744,14612.0873931
25754,TA-19430,21376.7217744,14612.0873931
25755,TA-19430,21376.7217744,14612.0873931
25756,TA-19430,21376.7217744,14612.0873931
25757,TA-19432,44083.5506815,33372.8795777
25758,TA-19432,44083.5506815,33372.8795777
25759,TA-19432,44083.5506815,33372.8795777
25760,TA-19432,44083.5506815,33372.8795777
25761,TA-19432,44083.5506815,33372.8795777
25762,TA-19432,44083.5506815,33372.8795777
25763,TA-19432,44083.5506815,33372.8795777
25764,TA-19432,44083.5506815,33372.8795777
25765,TA-19437,36838.4709648,24174.5554694
25766,TA-19437,36838.4709648,24174.5554694
25767,TA-19437,36838.4709648,24174.5554694
25768,TA-19437,36838.4709648,24174.5554694
25769,TA-19437,36838.4709648,24174.5554694
25770,TA-19437,36838.4709648,24174.5554694
25771,TA-19437,36838.4709648,24174.5554694
25772,TA-19437,36838.4709648,24174.5554694
25773,TA-19441,728.392001203,377.268128363
25774,TA-19441,728.392001203,377.268128363
25775,TA-19441,728.392001203,377.268128363
25776,TA-19441,728.392001203,377.268128363
25777,TA-19441,728.392001203,377.268128363
25778,TA-19441,728.392001203,377.268128363
25779,TA-19441,728.392001203,377.268128363
25780,TA-19441,728.392001203,377.268128363
25781,TA-19442,1235.0994803,639.715522007
25782,TA-19442,1235.0994803,639.715522007
25783,TA-19442,1235.0994803,639.715522007
25784,TA-19442,1235.0994803,639.715522007
25785,TA-19442,1235.0994803,639.715522007
25786,TA-19442,1235.0994803,639.715522007
25787,TA-19442,1235.0994803,639.715522007
25788,TA-19442,1235.0994803,639.715522007
25789,TA-19446,3198.5909618,1656.69917238
25790,TA-19446,3198.5909618,1656.69917238
25791,TA-19446,3198.5909618,1656.69917238
25792,TA-19446,3198.5909618,1656.69917238
25793,TA-19446,3198.5909618,1656.69917238
25794,TA-19446,3198.5909618,1656.69917238
25795,TA-19446,3198.5909618,1656.69917238
25796,TA-19446,3198.5909618,1656.69917238
25797,TA-19450,1708.34279299,1236.71936401
25798,TA-19450,1708.34279299,1236.71936401
25799,TA-19450,1708.34279299,1236.71936401
25800,TA-19450,1708.34279299,1236.71936401
25801,TA-19450,1708.34279299,1236.71936401
25802,TA-19450,1708.34279299,1236.71936401
25803,TA-19450,1708.34279299,1236.71936401
25804,TA-19450,1708.34279299,1236.71936401
25805,TA-19453,506.707479097,305.424381145
25806,TA-19455,3356.93704902,1738.71398289
25807,TA-19455,3356.93704902,1738.71398289
25808,TA-19455,3356.93704902,1738.71398289
25809,TA-19456,3103.58330947,1607.49028607
25810,TA-19456,3103.58330947,1607.49028607
25811,TA-19456,3103.58330947,1607.49028607
25812,TA-19457,1637.16184328,1082.18033731
25813,TA-19457,1637.16184328,1082.18033731
25814,TA-19457,1637.16184328,1082.18033731
25815,TA-19457,1637.16184328,1082.18033731
25816,TA-19457,1637.16184328,1082.18033731
25817,TA-19457,1637.16184328,1082.18033731
25818,TA-19457,1637.16184328,1082.18033731
25819,TA-19457,1637.16184328,1082.18033731
25820,TA-19458,3451.94470135,1787.9228692
25821,TA-19458,3451.94470135,1787.9228692
25822,TA-19458,3451.94470135,1787.9228692
25823,TA-19458,3451.94470135,1787.9228692
25824,TA-19458,3451.94470135,1787.9228692
25825,TA-19462,3546.95235368,1837.13175551
25826,TA-19464,3135.25252692,1623.89324817
25827,TA-19464,3135.25252692,1623.89324817
25828,TA-19464,3135.25252692,1623.89324817
25829,TA-19464,3135.25252692,1623.89324817
25830,TA-19465,10134.1495819,7671.9263397
25831,TA-19466,2918.41893803,1929.10407956
25832,TA-19469,918.407305864,475.685900979
25833,TA-19469,918.407305864,475.685900979
25834,TA-19471,10857.6546002,7872.0922873
25835,TA-19472,4057.31413335,2218.75860806
25836,TA-19473,2206.60944095,1458.59088942
25837,TA-19473,2206.60944095,1458.59088942
25838,TA-19473,2206.60944095,1458.59088942
25839,TA-19473,2206.60944095,1458.59088942
25840,TA-19473,2206.60944095,1458.59088942
25841,TA-19473,2206.60944095,1458.59088942
25842,TA-19473,2206.60944095,1458.59088942
25843,TA-19473,2206.60944095,1458.59088942
25844,TA-19476,4940.3979212,3652.58023852
25845,TA-19477,10260.8264517,8560.33732621
25846,TA-19480,2491.33323978,1646.79616547
25847,TA-19480,2491.33323978,1646.79616547
25848,TA-19481,3546.95235368,1943.1378881
25849,TA-19482,3356.93704902,1738.71398289
25850,TA-19484,2723.55270015,1410.65474084
25851,TA-19490,37623.030323,25717.2738118
25852,TA-19492,4497.02887699,2329.22061859
25853,TA-19497,11780.948889,6453.99369976
25854,TA-19504,4433.6904421,2428.92236012
25855,TA-19505,13047.7175868,7147.97151693
25856,TA-19506,8107.31966556,6137.54107176
25857,TA-19508,11780.948889,6453.99369976
25858,TA-19509,13047.7175868,7147.97151693
25859,TA-19509,13047.7175868,7147.97151693
25860,TA-19509,13047.7175868,7147.97151693
25861,TA-19510,12794.3638472,7009.1759535
25862,TA-19511,9704.80822018,6090.42000939
25863,TA-19511,9704.80822018,6090.42000939
25864,TA-19512,34836.139188,27970.9424258
25865,TA-19514,823.399653533,426.477014671
25866,TA-19517,361029.078857,324479.837049
25867,TA-19518,285022.956992,256168.292407
25868,TA-19519,2375.19130827,197.266493205
25869,TA-19520,2375.19130827,197.266493205
25870,TA-19522,2375.19130827,197.266493205
25871,TA-19523,2375.19130827,197.266493205
25872,TA-19524,443.36904421,229.641469438
25873,TA-19529,12667.6869774,6939.77817178
25874,TA-19529,12667.6869774,6939.77817178
25875,TA-19529,12667.6869774,6939.77817178
25876,TA-19532,13934.4556752,7633.75598896
25877,TA-19535,26368.5897432,19117.938412
25878,TA-19538,9120.73462375,6904.73370573
25879,TA-19538,9120.73462375,6904.73370573
25880,TA-19538,9120.73462375,6904.73370573
25881,TA-19541,34836.139188,27970.9424258
25882,TA-19542,2343.52209083,1412.5877628
25883,TA-19545,60804.8974917,46031.5580382
25884,TA-19545,60804.8974917,46031.5580382
25885,TA-19545,60804.8974917,46031.5580382
25886,TA-19546,55737.8227007,42195.5948683
25887,TA-19546,55737.8227007,42195.5948683
25888,TA-19546,55737.8227007,42195.5948683
25889,TA-19550,66885.3872409,50634.713842
25890,TA-19555,273115.331234,253215.383808
25891,TA-19557,2135.42849124,1167.76768845
25892,TA-19557,2135.42849124,1167.76768845
25893,TA-19557,2135.42849124,1167.76768845
25894,TA-19560,459330.329802,425862.236405
25895,TA-19563,8360.67340511,5414.21638097
25896,TA-19564,7093.90470736,3886.2757762
25897,TA-19564,7093.90470736,3886.2757762
25898,TA-19564,7093.90470736,3886.2757762
25899,TA-19566,7093.90470736,3886.2757762
25900,TA-19567,10178.8758082,6728.33861894
25901,TA-19567,10178.8758082,6728.33861894
25902,TA-19578,10260.8264517,6644.72010391
25903,TA-19578,10260.8264517,6644.72010391
25904,TA-19578,10260.8264517,6644.72010391
25905,TA-19578,10260.8264517,6644.72010391
25906,TA-19583,10767.5339308,5898.81144601
25907,TA-19584,2533.53739549,160.849543864
25908,TA-19586,2533.53739549,160.849543864
25909,TA-19587,2723.55270015,172.913259654
25910,TA-19588,16721.3468102,12658.6784605
25911,TA-19590,5765.65692635,3152.97275882
25912,TA-19590,5765.65692635,3152.97275882
25913,TA-19593,6460.52035849,3539.28686761
25914,TA-19596,18023.215266,11310.7800174
25915,TA-19599,26539.6796225,16655.4343114
25916,TA-19599,26539.6796225,16655.4343114
25917,TA-19600,56719.5684415,38770.7385496
25918,TA-19602,2976.9064397,1541.87843766
25919,TA-19603,2704.8760889,1479.17240537
25920,TA-19608,2850.22956992,1476.26658925
25921,TA-19610,2121.83756872,1098.99846088
25922,TA-19611,3831.97531067,1984.75841443
25923,TA-19614,16214.6393311,8882.91605988
25924,TA-19615,15707.931852,8605.32493301
25925,TA-19619,39586.5218045,31785.1618475
25926,TA-19625,3198.5909618,265.65221085
25927,TA-19627,20399.9029934,12802.3114483
25928,TA-19628,23766.8772739,14915.3143087
25929,TA-19629,15581.2549822,10090.1305282
25930,TA-19630,214337.263658,196174.609116
25931,TA-19631,223457.998282,207176.223116
25932,TA-19632,10534.7805568,6963.59521401
25933,TA-19632,10534.7805568,6963.59521401
25934,TA-19632,10534.7805568,6963.59521401
25935,TA-19632,10534.7805568,6963.59521401
25936,TA-19632,10534.7805568,6963.59521401
25937,TA-19632,10534.7805568,6963.59521401
25938,TA-19632,10534.7805568,6963.59521401
25939,TA-19632,10534.7805568,6963.59521401
25940,TA-19634,18241.4692475,15218.3774688
25941,TA-19635,53533.9451887,45316.8582759
25942,TA-19639,2026829.91639,1922867.07566
25943,TA-19640,1045.08417564,541.29774939
25944,TA-19640,1045.08417564,541.29774939
25945,TA-19640,1045.08417564,541.29774939
25946,TA-19640,1045.08417564,541.29774939
25947,TA-19640,1045.08417564,541.29774939
25948,TA-19640,1045.08417564,541.29774939
25949,TA-19640,1045.08417564,541.29774939
25950,TA-19640,1045.08417564,541.29774939
25951,TA-19640,1045.08417564,541.29774939
25952,TA-19641,95022.75271,80437.4234397
25953,TA-19643,950.076523308,492.088863082
25954,TA-19644,21984.3614784,15653.8964584
25955,TA-19644,21984.3614784,15653.8964584
25956,TA-19644,21984.3614784,15653.8964584
25957,TA-19644,21984.3614784,15653.8964584
25958,TA-19644,21984.3614784,15653.8964584
25959,TA-19644,21984.3614784,15653.8964584
25960,TA-19644,21984.3614784,15653.8964584
25961,TA-19644,21984.3614784,15653.8964584
25962,TA-19648,26539.6796225,16655.4343114
25963,TA-19649,989599.706677,905742.344218
25964,TA-19649,989599.706677,905742.344218
25965,TA-19649,989599.706677,905742.344218
25966,TA-19649,989599.706677,905742.344218
25967,TA-19650,502780.496134,466146.502011
25968,TA-19658,14187.8094147,10740.6968756
25969,TA-19660,25842.081434,19563.4121662
25970,TA-19662,5836.83787605,3191.89834843
25971,TA-19662,5836.83787605,3191.89834843
25972,TA-19662,5836.83787605,3191.89834843
25973,TA-19662,5836.83787605,3191.89834843
25974,TA-19662,5836.83787605,3191.89834843
