,adaptor_angle,base_diameter,base_type,blind_hole,bolt_pattern_long,bolt_pattern_wide,component_group_id,component_id,component_type_id,corresponding_shell,coupling_class,diameter,drop_length,elbow_angle,extension_length,groove,head_diameter,height_over_tube,hex_nut_size,hex_size,hose_diameter,intended_nut_pitch,intended_nut_thread,material,mj_class_code,mj_plug_class_code,orientation,outside_shape,overall_length,part_name,plating,plug_diameter,seat_angle,shoulder_diameter,thickness,type,unique_feature,weight,nominal_sizes,lengths,thread_sizes,connection_types,end_forms,thread_pitches,max_length,min_thread_pitch,min_thread_size
59,,,,,52.37,26.19,elbow,C-0615,CP-008,,,,27,90,42.1,FALSE,,,,,,,,,,,TRUE,,71.1,,,,,,38,,FALSE,0.712,(),(),(),(),(),(),0,9999,9999
60,,,,,52.37,26.19,elbow,C-0616,CP-008,,,,27,90,42.1,TRUE,,,,,,,,,,,TRUE,,72.1,,,,,,38,,FALSE,0.699,(),(),(),(),(),(),0,9999,9999
61,,,,,58.7,30.2,elbow,C-0625,CP-008,,,,25,90,45,TRUE,,,,,,,,,,,TRUE,,75,,,,,,50,,FALSE,1.845,(),(),(),(),(),(),0,9999,9999
62,,,,,106.38,61.93,elbow,C-0646,CP-008,,,,57.5,90,55.5,TRUE,,,,,,,,,,,TRUE,,111,,,,,,115,,TRUE,10.19,(),(),(),(),(),(),0,9999,9999
63,,,,,66.68,31.75,elbow,C-0688,CP-009,,,,49,90,48.5,FALSE,,,,,,,,,,,TRUE,,78.5,,,,,,69,,FALSE,2.651,(),(),(),(),(),(),0,9999,9999
64,,,,,129,0,elbow,C-0789,CP-010,,,,46,90,88,FALSE,,,,,,,,,,,TRUE,,149.4,,,,,,71,,TRUE,2.319,(),(),(),(),(),(),0,9999,9999
65,,,,,77.8,42.9,elbow,C-0802,CP-008,,,,35,90,63.5,FALSE,,,,,,,,,,,TRUE,,111.9,,,,,,19.1,,FALSE,1.418,(),(),(),(),(),(),0,9999,9999
66,,,,,77.77,42.88,elbow,C-0820,CP-008,,,,45.72,90,49.28,TRUE,,,,,,,,,,,TRUE,,98.55,,,,,,66,,FALSE,1.95,(),(),(),(),(),(),0,9999,9999
67,,,,,69.85,35.71,elbow,C-0821,CP-008,,,,44.45,90,57.4,TRUE,,,,,,,,,,,TRUE,,92.4,,,,,,63.5,,FALSE,1.982,(),(),(),(),(),(),0,9999,9999
68,,,,,52.37,26.19,elbow,C-0822,CP-008,,,,20.6,90,34.9,FALSE,,,,,,,,,,,TRUE,,64.3,,,,,,15.88,,FALSE,0.7,(),(),(),(),(),(),0,9999,9999
69,,,,,52.4,26.2,elbow,C-0839,CP-008,,,,26.93,90,35.66,TRUE,,,,,,,,,,,TRUE,,62,,,,,,43.69,,FALSE,1.648,(),(),(),(),(),(),0,9999,9999
70,,,,,52.4,26.2,elbow,C-0905,CP-008,,,,27,90,40,TRUE,,,,,,,,,,,TRUE,,64.65,,,,,,38.1,,FALSE,0.21,(),(),(),(),(),(),0,9999,9999
71,,,,,66.68,31.75,elbow,C-0910,CP-009,,,,49,90,45,FALSE,,,,,,,,,,,TRUE,,75,,,,,,69,,TRUE,2.543,(),(),(),(),(),(),0,9999,9999
72,,,,,88.9,50.8,elbow,C-0931,CP-008,,,,37.5,90,55,FALSE,,,,,,,,,,,TRUE,,110,,,,,,75,,TRUE,5.202,(),(),(),(),(),(),0,9999,9999
73,,,,,57.2,27.8,elbow,C-0943,CP-008,,,,34,90,51,TRUE,,,,,,,,,,,TRUE,,86,,,,,,22,,FALSE,1.156,(),(),(),(),(),(),0,9999,9999
74,,,,,50.8,23.8,elbow,C-0956,CP-008,,,,28,90,45,TRUE,,,,,,,,,,,TRUE,,75,,,,,,19.5,,FALSE,0.695,(),(),(),(),(),(),0,9999,9999
75,,,,,50.8,23.8,elbow,C-0963,CP-008,,,,28,90,45,TRUE,,,,,,,,,,,TRUE,,95,,,,,,19.5,,FALSE,0.755,(),(),(),(),(),(),0,9999,9999
76,,,,,50.8,23.8,elbow,C-0972,CP-009,,,,26,90,46,FALSE,,,,,,,,,,,TRUE,,70,,,,,,52,,FALSE,1.14,(),(),(),(),(),(),0,9999,9999
77,,,,,58.72,30.18,elbow,C-0999,CP-008,,,,30.2,90,48.51,TRUE,,,,,,,,,,,TRUE,,76.2,,,,,,46,,FALSE,1.356,(),(),(),(),(),(),0,9999,9999
78,,,,,79.25,0,elbow,C-1004,CP-010,,,,35,90,48.5,FALSE,,,,,,,,,,,TRUE,,86,,,,,,58.5,,TRUE,0.7,(),(),(),(),(),(),0,9999,9999
79,,,,,66.7,31.8,elbow,C-1006,CP-011,,,,28.5,,57.4,FALSE,,,,,,,,,MJ-003,MJ-005,TRUE,,109.5,,,,,,59,,FALSE,2.394,(),(),(),(),(),(),0,9999,9999
80,,,,,57.2,27.8,elbow,C-1024,CP-009,,,,24,90,42,FALSE,,,,,,,,,,,TRUE,,72,,,,,,44,,TRUE,1.316,(),(),(),(),(),(),0,9999,9999
81,,,,,106.38,61.93,elbow,C-1069,CP-008,,,,43.7,90,50.8,FALSE,,,,,,,,,,,TRUE,,101.6,,,,,,70,,FALSE,5.36,(),(),(),(),(),(),0,9999,9999
82,,,,,47.7,22.2,elbow,C-1208,CP-008,,,,20.6,90,35,FALSE,,,,,,,,,,,TRUE,,61.2,,,,,,17.5,,TRUE,0.68,(),(),(),(),(),(),0,9999,9999
83,,,,,53.98,0,elbow,C-1239,CP-010,,,,38.35,110,35.81,TRUE,,,,,,,,,,,TRUE,,60.45,,,,,,38.1,,FALSE,0.499,(),(),(),(),(),(),0,9999,9999
84,,,,,82.5,0,elbow,C-1247,CP-010,,,,27,90,38,TRUE,,,,,,,,,,,TRUE,,76,,,,,,18,,TRUE,0.636,(),(),(),(),(),(),0,9999,9999
85,,,,,58.72,30.18,elbow,C-1255,CP-008,,,,20,90,65,TRUE,,,,,,,,,,,TRUE,,101.5,,,,,,25,,FALSE,0.69,(),(),(),(),(),(),0,9999,9999
86,,,,,47.6,22.2,elbow,C-1317,CP-008,,,,20.6,90,26.2,TRUE,,,,,,,,,,,TRUE,,52.2,,,,,,33.27,,FALSE,0.566,(),(),(),(),(),(),0,9999,9999
87,,,,,57.15,27.76,elbow,C-1327,CP-009,,,,26,90,42,TRUE,,,,,,,,,,,TRUE,,69,,,,,,49,,FALSE,1.225,(),(),(),(),(),(),0,9999,9999
88,,,,,66.7,31.8,elbow,C-1331,CP-009,,,,35,90,45,FALSE,,,,,,,,,,,TRUE,,75.5,,,,,,62,,FALSE,2.192,(),(),(),(),(),(),0,9999,9999
89,,,,,57.2,27.8,elbow,C-1333,CP-009,,,,26,90,42,FALSE,,,,,,,,,,,TRUE,,69,,,,,,49,,FALSE,1.286,(),(),(),(),(),(),0,9999,9999
90,,,,,66.8,31.8,elbow,C-1334,CP-009,,,,26,90,45,TRUE,,,,,,,,,,,TRUE,,74,,,,,,49,,FALSE,1.923,(),(),(),(),(),(),0,9999,9999
91,,,,,66.7,31.8,elbow,C-1335,CP-009,,,,50.4,90,45,FALSE,,,,,,,,,,,TRUE,,75,,,,,,77,,FALSE,2.821,(),(),(),(),(),(),0,9999,9999
92,,,,,66.7,31.8,elbow,C-1336,CP-009,,,,31.5,90,50,FALSE,,,,,,,,,,,TRUE,,80,,,,,,57.5,,FALSE,1.88,(),(),(),(),(),(),0,9999,9999
93,,,,,66.68,31.75,elbow,C-1337,CP-009,,,,26,90,45,TRUE,,,,,,,,,,,TRUE,,75,,,,,,47,,FALSE,1.806,(),(),(),(),(),(),0,9999,9999
94,,,,,47.6,22.2,elbow,C-1339,CP-008,,,,17.5,90,20.5,TRUE,,,,,,,,,,,TRUE,,41,,,,,,34,,FALSE,0.521,(),(),(),(),(),(),0,9999,9999
95,,,,,38.1,0,elbow,C-1345,CP-010,,,,11.18,90,20.32,FALSE,,,,,,,,,,,TRUE,,38.1,,,,,,21.34,,FALSE,0.332,(),(),(),(),(),(),0,9999,9999
96,,,,,47.63,22.23,elbow,C-1348,CP-008,,,,20.64,90,38.1,TRUE,,,,,,,,,,,TRUE,,0,,,,,,33.27,,FALSE,0.654,(),(),(),(),(),(),0,9999,9999
97,,,,,52.38,26.19,elbow,C-1349,CP-008,,,,22.5,90,31.75,TRUE,,,,,,,,,,,TRUE,,62,,,,,,36,,FALSE,0.636,(),(),(),(),(),(),0,9999,9999
98,,,,,52.37,26.19,elbow,C-1350,CP-008,,,,22.35,90,31.75,FALSE,,,,,,,,,,,TRUE,,62.08,,,,,,36.07,,FALSE,0.635,(),(),(),(),(),(),0,9999,9999
99,,,,,52.37,0,elbow,C-1362,CP-010,,,,26.97,120,21.03,FALSE,,,,,,,,,,,TRUE,,38.56,,,,,,41.15,,TRUE,0,(),(),(),(),(),(),0,9999,9999
100,,,,,79.38,0,elbow,C-1363,CP-010,,,,45.97,90,41.3,FALSE,,,,,,,,,,,TRUE,,77.88,,,,,,11.18,,TRUE,0,(),(),(),(),(),(),0,9999,9999
101,,,,,63.5,0,elbow,C-1378,CP-010,,,,26.97,90,54.31,TRUE,,,,,,,,,,,TRUE,,91.5,,,,,,37,,TRUE,0.47,(),(),(),(),(),(),0,9999,9999
102,,,,,52.37,26.19,elbow,C-1389,CP-008,,,,22.35,90,31.75,TRUE,,,,,,,,,,,TRUE,,61.98,,,,,,14.2,,FALSE,0.546,(),(),(),(),(),(),0,9999,9999
103,,,,,47.6,22.2,elbow,C-1404,CP-008,,,,22,90,50,FALSE,,,,,,,,,,,TRUE,,78,,,,,,44,,FALSE,1.2,(),(),(),(),(),(),0,9999,9999
104,,,,,52.4,26.2,elbow,C-1405,CP-008,,,,22,90,50.1,TRUE,,,,,,,,,,,TRUE,,78.1,,,,,,46,,FALSE,1.053,(),(),(),(),(),(),0,9999,9999
105,,,,,52.37,26.19,elbow,C-1409,CP-008,,,,22,90,50,FALSE,,,,,,,,,,,TRUE,,78,,,,,,44,,FALSE,1,(),(),(),(),(),(),0,9999,9999
106,,,,,69.9,35.7,elbow,C-1419,CP-008,,,,44,90,55,TRUE,,,,,,,,,,,TRUE,,93,,,,,,50,,FALSE,1.107,(),(),(),(),(),(),0,9999,9999
107,,,,,47.63,22.23,elbow,C-1428,CP-008,,,,22.3,90,33.5,FALSE,,,,,,,,,,,TRUE,,61.2,,,,,,17.5,,FALSE,0.475,(),(),(),(),(),(),0,9999,9999
108,,,,,52.37,26.19,elbow,C-1429,CP-008,,,,27,90,33.3,TRUE,,,,,,,,,,,TRUE,,63.3,,,,,,22.5,,FALSE,0.726,(),(),(),(),(),(),0,9999,9999
109,,,,,106.38,61.93,elbow,C-1432,CP-008,,,,79.38,90,95.25,TRUE,,,,,,,,,,,TRUE,,149.23,,,,,,15.88,,FALSE,1.606,(),(),(),(),(),(),0,9999,9999
110,,,,,58.7,30.2,elbow,C-1488,CP-011,,,,25.5,,53.1,TRUE,,,,,,,,,MJ-003,Threaded,TRUE,,85.5,,,,,,53,,FALSE,1.426,(),(),(),(),(),(),0,9999,9999
111,,,,,88.9,50.8,elbow,C-1500,CP-008,,,,80,90,82.5,TRUE,,,,,,,,,,,TRUE,,111.1,,,,,,97.5,,FALSE,3.62,(),(),(),(),(),(),0,9999,9999
112,,,,,78.23,0,elbow,C-1514,CP-010,,,,38.1,90,35.31,TRUE,,,,,,,,,,,TRUE,,76.5,,,,,,50.8,,TRUE,1.5,(),(),(),(),(),(),0,9999,9999
113,,,,,82.55,0,elbow,C-1527,CP-010,,,,39.7,90,47.63,FALSE,,,,,,,,,,,TRUE,,95.26,,,,,,9.53,,FALSE,0.631,(),(),(),(),(),(),0,9999,9999
114,,,,,57.15,0,elbow,C-1538,CP-010,,,,22.22,90,31.8,TRUE,,,,,,,,,,,TRUE,,55.8,,,,,,14,,FALSE,0.454,(),(),(),(),(),(),0,9999,9999
115,,,,,47.63,22.23,elbow,C-1539,CP-008,,,,15.88,90,25.4,TRUE,,,,,,,,,,,TRUE,,51.56,,,,,,15.88,,FALSE,0.363,(),(),(),(),(),(),0,9999,9999
116,,,,,38.1,17.48,elbow,C-1542,CP-008,,,,12.7,90,35.08,FALSE,,,,,,,,,,,TRUE,,53.4,,,,,,14.2,,FALSE,0.272,(),(),(),(),(),(),0,9999,9999
117,,,,,38.07,0,elbow,C-1565,CP-010,,,,7.9,90,37.1,FALSE,,,,,,,,,,,TRUE,,66.4,,,,,,12.7,,TRUE,0.169,(),(),(),(),(),(),0,9999,9999
118,,,,,82.55,0,elbow,C-1566,CP-010,,,,35.1,90,58.7,FALSE,,,,,,,,,,,TRUE,,92,,,,,,15.8,,FALSE,0.69,(),(),(),(),(),(),0,9999,9999
119,,,,,82.55,0,elbow,C-1575,CP-010,,,,31.75,90,57.15,TRUE,,,,,,,,,,,TRUE,,88.9,,,,,,31.75,,FALSE,1.44,(),(),(),(),(),(),0,9999,9999
120,,,,,77.77,42.88,elbow,C-1576,CP-008,,,,28.5,90,38.1,TRUE,,,,,,,,,,,TRUE,,76.1,,,,,,11,,FALSE,0.723,(),(),(),(),(),(),0,9999,9999
121,,,,,0,0,elbow,C-1585,CP-012,,,,,,,FALSE,,,,,,,,,,,FALSE,,28,,,25,,,0,,FALSE,0.064,(),(),(),(),(),(),0,9999,9999
122,,,,,0,0,elbow,C-1586,CP-012,,,,,,,FALSE,,,,,,,,,,,FALSE,,28,,,32,,,0,,FALSE,0.093,(),(),(),(),(),(),0,9999,9999
123,,,,,0,0,elbow,C-1587,CP-012,,,,,,,FALSE,,,,,,,,,,,FALSE,,30,,,38,,,0,,FALSE,0.145,(),(),(),(),(),(),0,9999,9999
124,,,,,0,0,elbow,C-1588,CP-012,,,,,,,FALSE,,,,,,,,,,,FALSE,,37,,,50,,,0,,FALSE,0.225,(),(),(),(),(),(),0,9999,9999
125,,,,,0,0,elbow,C-1589,CP-012,,,,,,,FALSE,,,,,,,,,,,FALSE,,37,,,60,,,0,,FALSE,0.25,(),(),(),(),(),(),0,9999,9999
126,,,,,52.4,26.2,elbow,C-1598,CP-011,,,,22,,50.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,94,,,,,,46,,FALSE,1.154,(),(),(),(),(),(),0,9999,9999
127,,,,,50.8,23.8,elbow,C-1599,CP-011,,,,22,,49.9,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,94,,,,,,46,,FALSE,1.193,(),(),(),(),(),(),0,9999,9999
128,,,,,52.4,26.2,elbow,C-1600,CP-011,,,,25.5,,53.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,FALSE,1.338,(),(),(),(),(),(),0,9999,9999
129,,,,,52.4,26.2,elbow,C-1601,CP-011,,,,25.5,,53.1,FALSE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,FALSE,1.421,(),(),(),(),(),(),0,9999,9999
130,,,,,58.7,30.2,elbow,C-1602,CP-011,,,,25.5,,53.1,FALSE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,FALSE,1.659,(),(),(),(),(),(),0,9999,9999
131,,,,,58.7,30.2,elbow,C-1603,CP-011,,,,25.5,,53.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,FALSE,1.641,(),(),(),(),(),(),0,9999,9999
132,,,,,58.7,30.2,elbow,C-1604,CP-011,,,,25.5,,53.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,FALSE,1.564,(),(),(),(),(),(),0,9999,9999
133,,,,,57.2,27.8,elbow,C-1605,CP-011,,,,25.5,,52.9,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,FALSE,1.672,(),(),(),(),(),(),0,9999,9999
134,,,,,58.7,30.2,elbow,C-1606,CP-011,,,,28.5,,58.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,108,,,,,,59,,FALSE,1.715,(),(),(),(),(),(),0,9999,9999
135,,,,,69.9,35.7,elbow,C-1607,CP-011,,,,28.5,,57.9,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,108,,,,,,59,,FALSE,2.237,(),(),(),(),(),(),0,9999,9999
136,,,,,66.7,31.8,elbow,C-1608,CP-011,,,,28.5,,57.4,FALSE,,,,,,,,,MJ-003,MJ-005,TRUE,,109.5,,,,,,59,,FALSE,2.653,(),(),(),(),(),(),0,9999,9999
137,,,,,69.9,35.7,elbow,C-1609,CP-011,,,,28.5,,57.9,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,108,,,,,,59,,FALSE,2.535,(),(),(),(),(),(),0,9999,9999
138,,,,,69.9,35.7,elbow,C-1610,CP-011,,,,28.5,,57.9,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,108,,,,,,59,,FALSE,2.35,(),(),(),(),(),(),0,9999,9999
139,,,,,79.4,36.5,elbow,C-1611,CP-011,,,,41.5,,67.5,TRUE,,,,,,,,,MJ-004,MJ-006,TRUE,,128,,,,,,85,,FALSE,4.86,(),(),(),(),(),(),0,9999,9999
140,,,,,77.8,42.9,elbow,C-1612,CP-011,,,,41.5,,62.4,TRUE,,,,,,,,,MJ-003,MJ-006,TRUE,,128,,,,,,85,,FALSE,4.448,(),(),(),(),(),(),0,9999,9999
141,,,,,77.8,42.9,elbow,C-1613,CP-011,,,,35,,67,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,129.5,,,,,,72,,FALSE,3.939,(),(),(),(),(),(),0,9999,9999
142,,,,,52.4,26.2,elbow,C-1636,CP-011,,,,25.5,,53.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,TRUE,1.33,(),(),(),(),(),(),0,9999,9999
143,,,,,39.98,0,elbow,C-1681,CP-010,,,,9,90,24,TRUE,,,,,,,,,,,TRUE,,48.7,,,,,,18,,TRUE,0.142,(),(),(),(),(),(),0,9999,9999
144,,,,,77.8,42.9,elbow,C-1686,CP-008,,,,35.05,90,63.5,TRUE,,,,,,,,,,,TRUE,,0,,,,,,49.28,,FALSE,0.666,(),(),(),(),(),(),0,9999,9999
145,,,,,52.37,26.19,elbow,C-1726,CP-008,,,,27,90,33.3,TRUE,,,,,,,,,,,TRUE,,163.8,,,,,,22,,FALSE,0.881,(),(),(),(),(),(),0,9999,9999
146,,,,,63.5,0,elbow,C-1733,CP-010,,,,20,90,31.8,FALSE,,,,,,,,,,,TRUE,,56.8,,,,,,28.4,,FALSE,0.245,(),(),(),(),(),(),0,9999,9999
147,,,,,52.37,26.19,elbow,C-1744,CP-008,,,,26.92,90,47.75,TRUE,,,,,,,,,,,TRUE,,77.98,,,,,,37.34,,FALSE,0.454,(),(),(),(),(),(),0,9999,9999
148,,,,,52.4,26.2,elbow,C-1759,CP-011,,,,22,,50.1,FALSE,,,,,,,,,MJ-003,MJ-005,TRUE,,94,,,,,,46,,FALSE,1.232,(),(),(),(),(),(),0,9999,9999
149,,,,,66.68,31.75,elbow,C-1769,CP-009,,,,26,90,50,TRUE,,,,,,,,,,,TRUE,,80,,,,,,52,,FALSE,1.662,(),(),(),(),(),(),0,9999,9999
150,,,,,79.4,36.5,elbow,C-1774,CP-009,,,,35,90,55,FALSE,,,,,,,,,,,TRUE,,90,,,,,,65,,FALSE,3.536,(),(),(),(),(),(),0,9999,9999
151,,,,,50.8,23.8,elbow,C-1782,CP-009,,,,20.5,90,39,TRUE,,,,,,,,,,,TRUE,,63,,,,,,39,,FALSE,0.775,(),(),(),(),(),(),0,9999,9999
152,,,,,57.2,27.8,elbow,C-1783,CP-009,,,,26,90,42,TRUE,,,,,,,,,,,TRUE,,69,,,,,,49,,FALSE,1.316,(),(),(),(),(),(),0,9999,9999
153,,,,,66.68,31.75,elbow,C-1786,CP-009,,,,31.5,90,50,TRUE,,,,,,,,,,,TRUE,,80,,,,,,57.5,,FALSE,1.864,(),(),(),(),(),(),0,9999,9999
154,,,,,50.8,23.8,elbow,C-1788,CP-009,,,,25,90,39,TRUE,,,,,,,,,,,TRUE,,63,,,,,,47,,FALSE,1.065,(),(),(),(),(),(),0,9999,9999
155,,,,,77.8,42.9,elbow,C-1803,CP-011,,,,41.5,,66.9,TRUE,,,,,,,,,MJ-003,MJ-006,TRUE,,135.5,,,,,,85,,FALSE,4.07,(),(),(),(),(),(),0,9999,9999
156,,,,,52.4,26.2,elbow,C-1816,CP-008,,,,27,90,37,TRUE,,,,,,,,,,,TRUE,,65,,,,,,22,,FALSE,1.1,(),(),(),(),(),(),0,9999,9999
157,,,,,64.3,0,elbow,C-1819,CP-010,,,,26,90,46,TRUE,,,,,,,,,,,TRUE,,70,,,,,,30,,FALSE,1.123,(),(),(),(),(),(),0,9999,9999
158,,,,,52.37,26.19,elbow,C-1820,CP-008,,,,22,90,46,TRUE,,,,,,,,,,,TRUE,,73,,,,,,36,,FALSE,0.45,(),(),(),(),(),(),0,9999,9999
159,,,,,52.37,26.19,elbow,C-1821,CP-008,,,,29.5,106.6,46,TRUE,,,,,,,,,,,TRUE,,0,,,,,,37.5,,FALSE,0.45,(),(),(),(),(),(),0,9999,9999
160,,,,,47.6,22.2,elbow,C-1826,CP-008,,,,22,90,46,TRUE,,,,,,,,,,,TRUE,,73,,,,,,36,,FALSE,0.93,(),(),(),(),(),(),0,9999,9999
161,,,,,58.7,30.2,elbow,C-1829,CP-011,,,,41.28,,49.23,TRUE,,,,,,,,,MJ-007,,TRUE,,75.5,,,,,,60.58,,TRUE,1.588,(),(),(),(),(),(),0,9999,9999
162,,,,,52.4,26.2,elbow,C-1842,CP-008,,,,25.4,90,38.1,FALSE,,,,,,,,,,,TRUE,,69.85,,,,,,50.8,,FALSE,1.816,(),(),(),(),(),(),0,9999,9999
163,,,,,57.15,0,elbow,C-1853,CP-010,,,,22.22,90,45.8,FALSE,,,,,,,,,,,TRUE,,74.5,,,,,,44.5,,TRUE,0.451,(),(),(),(),(),(),0,9999,9999
164,,,,,73,0,elbow,C-1863,CP-010,,,,26.9,90,30.5,TRUE,,,,,,,,,,,TRUE,,60.5,,,,,,11,,FALSE,0.513,(),(),(),(),(),(),0,9999,9999
165,,,,,0,0,elbow,C-1872,CP-012,,,,,,,FALSE,,,,,,,,,,,FALSE,,37,,,70,,,0,,FALSE,0.568,(),(),(),(),(),(),0,9999,9999
166,,,,,57.15,0,elbow,C-1896,CP-010,,,,22,90,30,TRUE,,,,,,,,,,,TRUE,,54,,,,,,10,,TRUE,0.905,(),(),(),(),(),(),0,9999,9999
167,,,,,88.9,50.8,elbow,C-1899,CP-011,,,,50,,70.4,TRUE,,,,,,,,,MJ-003,MJ-006,TRUE,,142,,,,,,102,,TRUE,5.79,(),(),(),(),(),(),0,9999,9999
168,,,,,88.9,50.8,elbow,C-1905,CP-011,,,,41.5,,70.4,TRUE,,,,,,,,,MJ-003,MJ-006,TRUE,,140,,,,,,85,,FALSE,3.25,(),(),(),(),(),(),0,9999,9999
169,,,,,88.9,50.8,elbow,C-1931,CP-008,,,,90,90,79.1,TRUE,,,,,,,,,,,TRUE,,129.1,,,,,,15,,FALSE,2.67,(),(),(),(),(),(),0,9999,9999
170,,,,,88.9,50.8,elbow,C-1935,CP-008,,,,44.5,90,50.8,TRUE,,,,,,,,,,,TRUE,,98.45,,,,,,73.9,,FALSE,1.766,(),(),(),(),(),(),0,9999,9999
171,,,,,47.63,69.92,elbow,C-1948,CP-008,,,,29.26,90,63.5,FALSE,,,,,,,,,,,TRUE,,108.71,,,,,,13.72,,TRUE,1.062,(),(),(),(),(),(),0,9999,9999
172,,,,,63.5,0,elbow,C-1951,CP-010,,,,25.4,90,33.5,FALSE,,,,,,,,,,,TRUE,,60.5,,,,,,39,,FALSE,0.975,(),(),(),(),(),(),0,9999,9999
173,,,,,66.7,31.8,elbow,C-1989,CP-009,,,,26,90,50,FALSE,,,,,,,,,,,TRUE,,80,,,,,,52,,FALSE,1.897,(),(),(),(),(),(),0,9999,9999
174,,,,,47.63,22.23,elbow,C-1992,CP-008,,,,23,90,46.89,TRUE,,,,,,,,,,,TRUE,,71.89,,,,,,30,,FALSE,1.1,(),(),(),(),(),(),0,9999,9999
175,,,,,58.7,30.2,elbow,C-2010,CP-011,,,,25.5,,53.1,TRUE,,,,,,,,,MJ-003,MJ-005,TRUE,,100,,,,,,53,,TRUE,1.78,(),(),(),(),(),(),0,9999,9999
176,,,,,58.72,30.18,elbow,C-2024,CP-011,,,,25.5,,,TRUE,,,,,,,,,MJ-003,Threaded,TRUE,,85.5,,,,,,51,,TRUE,0.975,(),(),(),(),(),(),0,9999,9999
177,,,,,88.9,50.8,elbow,C-2031,CP-011,,,,50,,70.4,FALSE,,,,,,,,,MJ-003,MJ-006,TRUE,,142,,,,,,102,,FALSE,6.049,(),(),(),(),(),(),0,9999,9999
0,,,,,66.68,31.75,straight,C-0012,CP-001,,,,,,,FALSE,,,,,,,,,,,TRUE,,40,,,,,,20,,FALSE,0.788,(),(),(),(),(),(),0,9999,9999
1,,,,,47.6,22.2,straight,C-0014,CP-001,,,,,,,TRUE,,,,,,,,,,,TRUE,,38,,,,,,15,,FALSE,0.339,(),(),(),(),(),(),0,9999,9999
2,,,,,66.7,31.8,straight,C-0015,CP-001,,,,,,,TRUE,,,,,,,,,,,TRUE,,40,,,,,,20,,FALSE,0.788,(),(),(),(),(),(),0,9999,9999
3,,,,,77.8,42.9,straight,C-0019,CP-002,,,,,,,FALSE,,,,,,,,,MJ-003,,TRUE,,0,,,,,,36.5,,FALSE,1.533,(),(),(),(),(),(),0,9999,9999
4,,,,,47.63,22.23,straight,C-0029,CP-001,,,,,,,TRUE,,,,,,,,,,,TRUE,,0,,,,,,16,,FALSE,0.286,(),(),(),(),(),(),0,9999,9999
5,,,,,96.82,44.45,straight,C-0036,CP-003,,,,,,,TRUE,,,,,,,,,,,TRUE,,0,,,,,,36,,FALSE,1.85,(),(),(),(),(),(),0,9999,9999
6,,,,,52.38,0,straight,C-0038,CP-004,,,,,,,TRUE,,,,,,,,,,,TRUE,,0,,,,,,16,,FALSE,0.169,(),(),(),(),(),(),0,9999,9999
7,,,,,76.2,0,straight,C-0046,CP-005,,,,,,,TRUE,,,,,,,,,MJ-003,,TRUE,,0,,,,,,36.5,,FALSE,0.38,(),(),(),(),(),(),0,9999,9999
8,,,,,96.82,44.45,straight,C-0062,CP-003,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,36,,FALSE,1.85,(),(),(),(),(),(),0,9999,9999
9,,,,,130.18,77.77,straight,C-0079,CP-002,,,,,,,TRUE,,,,,,,,,MJ-001,,TRUE,,0,,,,,,28,,FALSE,3.09,(),(),(),(),(),(),0,9999,9999
10,,,,,50.8,23.8,straight,C-0080,CP-003,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,18,,FALSE,0.434,(),(),(),(),(),(),0,9999,9999
11,,,,,38.1,0,straight,C-0081,CP-004,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,11,,FALSE,0.02,(),(),(),(),(),(),0,9999,9999
12,,,,,57.2,27.8,straight,C-0086,CP-003,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,21,,FALSE,0.65,(),(),(),(),(),(),0,9999,9999
13,,,,,58.72,30.18,straight,C-0093,CP-003,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,12,,FALSE,0.332,(),(),(),(),(),(),0,9999,9999
14,,,,,77.8,42.9,straight,C-0110,CP-002,,,,,,,TRUE,,,,,,,,,MJ-001,,TRUE,,0,,,,,,28,,FALSE,1.097,(),(),(),(),(),(),0,9999,9999
15,,,,,52.4,26.19,straight,C-0115,CP-003,,,,,,,FALSE,,,,,,,,,,,TRUE,,0,,,,,,20,,FALSE,0.43,(),(),(),(),(),(),0,9999,9999
